,ticker,start_date,end_date
341,ANGO,2004-06-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
342,ANIK,1993-05-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
343,ANIP,2000-05-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
344,ANIX,1983-10-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
345,ANNX,2020-07-24 00:00:00-04:00,2024-06-07 00:00:00-04:00
346,ANSS,1996-06-20 00:00:00-04:00,2024-06-07 00:00:00-04:00
347,ANSU,2005-09-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
348,ANTE,2007-11-07 00:00:00-05:00,2024-06-07 00:00:00-04:00
349,ANTX,2022-03-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
350,ANVI,2023-10-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
351,ANVS,2020-01-29 00:00:00-05:00,2024-06-07 00:00:00-04:00
352,ANY,2013-08-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
353,AOMR,2021-06-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
354,AON,1980-06-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
355,AORT,1993-02-12 00:00:00-05:00,2024-06-07 00:00:00-04:00
356,AOS,1983-09-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
357,AOSL,2010-04-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
358,AOUT,2020-08-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
359,AOXY,1981-07-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
360,AP,1973-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
361,APA,1979-05-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
362,APAM,2013-03-07 00:00:00-05:00,2024-06-07 00:00:00-04:00
363,APCA,2022-02-07 00:00:00-05:00,2024-06-07 00:00:00-04:00
364,APD,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
365,APDN,2003-07-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
366,APEI,2007-11-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
367,APELF,2014-11-12 00:00:00-05:00,2024-06-07 00:00:00-04:00
368,APG,2020-04-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
369,APGT,2021-11-16 00:00:00-05:00,2024-06-07 00:00:00-04:00
370,APH,1991-11-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
371,API,2020-06-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
372,APLD,2022-04-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
373,APLE,2015-05-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
374,APLS,2017-11-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
375,APLT,2019-05-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
376,APM,2018-12-18 00:00:00-05:00,2024-06-07 00:00:00-04:00
377,APO,2011-03-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
378,APOG,1973-05-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
379,APP,2021-04-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
380,APPB,2016-02-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
381,APPF,2015-06-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
382,APPN,2017-05-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
383,APPS,2006-07-06 00:00:00-04:00,2024-06-07 00:00:00-04:00
384,APRE,2019-10-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
385,APSI,2013-04-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
386,APT,1999-02-16 00:00:00-05:00,2024-06-07 00:00:00-04:00
387,APTO,1992-03-16 00:00:00-05:00,2024-06-07 00:00:00-04:00
388,APTV,2011-11-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
389,APVO,2016-07-20 00:00:00-04:00,2024-06-07 00:00:00-04:00
390,APWC,2003-07-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
391,APYP,2014-12-15 00:00:00-05:00,2024-06-07 00:00:00-04:00
392,APYX,2019-01-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
393,AQB,2017-01-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
394,AQMS,2015-07-31 00:00:00-04:00,2024-06-07 00:00:00-04:00
395,AQNU,2021-06-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
396,AQPW,2007-03-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
397,AQST,2018-07-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
398,AQU,2022-10-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
399,AR,2013-10-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
400,ARAO,2008-09-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
401,ARAT,2014-02-19 00:00:00-05:00,2024-06-07 00:00:00-04:00
402,ARAY,2007-02-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
403,ARBKL,2021-11-18 00:00:00-05:00,2024-06-07 00:00:00-04:00
404,ARC,2005-02-04 00:00:00-05:00,2024-06-07 00:00:00-04:00
405,ARCB,1992-05-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
406,ARCC,2004-10-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
407,ARCH,2016-10-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
408,ARCO,2011-04-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
409,ARCT,2013-05-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
410,ARDS,2018-08-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
411,ARDX,2014-06-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
412,ARE,1997-05-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
413,ARECW,2019-08-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
414,AREN,2008-01-29 00:00:00-05:00,2024-06-07 00:00:00-04:00
415,ARES,2014-05-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
416,ARGC,2018-11-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
417,ARGD,2012-09-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
418,ARGQ,2013-01-07 00:00:00-05:00,2024-06-07 00:00:00-04:00
419,ARGX,2017-05-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
420,ARHS,2021-11-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
421,ARHYS,2024-01-19 00:00:00-05:00,2024-03-22 00:00:00-04:00
422,ARI,2009-09-24 00:00:00-04:00,2024-06-07 00:00:00-04:00
423,ARIS,2021-10-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
424,ARKR,1985-12-13 00:00:00-05:00,2024-06-07 00:00:00-04:00
425,ARL,1982-04-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
426,ARLO,2018-08-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
427,ARLP,1999-08-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
428,ARMC,2010-03-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
429,ARMK,2013-12-12 00:00:00-05:00,2024-06-07 00:00:00-04:00
430,ARMP,1994-05-20 00:00:00-04:00,2024-06-07 00:00:00-04:00
431,ARMV,2022-04-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
432,AROC,2007-08-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
433,AROW,1980-09-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
434,ARQQW,2022-08-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
435,ARQT,2020-01-31 00:00:00-05:00,2024-06-07 00:00:00-04:00
436,ARR,2007-12-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
437,ARR-PC,2020-01-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
438,ARRKF,2022-08-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
439,ARRT,2018-05-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
440,ARRY,2020-10-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
441,ARTH,2013-01-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
442,ARTNB,1994-04-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
443,ARTW,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
444,ARVN,2018-09-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
445,ARW,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
446,ARWR,1993-12-16 00:00:00-05:00,2024-06-07 00:00:00-04:00
447,ARYD,2021-02-26 00:00:00-05:00,2024-06-07 00:00:00-04:00
448,ASA,1978-01-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
449,ASAI,2021-03-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
450,ASAN,2020-09-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
451,ASB,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
452,ASB-PF,2020-06-11 00:00:00-04:00,2024-06-07 00:00:00-04:00
453,ASC,2013-08-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
454,ASCK,2015-06-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
455,ASFH,2022-08-11 00:00:00-04:00,2024-06-07 00:00:00-04:00
456,ASFT,2018-02-13 00:00:00-05:00,2024-06-07 00:00:00-04:00
457,ASG,1986-03-06 00:00:00-05:00,2024-06-07 00:00:00-04:00
458,ASGI,2020-07-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
459,ASGN,1992-09-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
460,ASH,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
461,ASIX,2016-09-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
462,ASKH,2014-02-07 00:00:00-05:00,2024-06-07 00:00:00-04:00
463,ASLE,2019-02-28 00:00:00-05:00,2024-06-07 00:00:00-04:00
464,ASLN,2018-05-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
465,ASM,2005-11-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
466,ASMB,2010-12-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
467,ASMLF,2013-03-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
468,ASND,2015-01-28 00:00:00-05:00,2024-06-07 00:00:00-04:00
469,ASNS,2022-05-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
470,ASO,2020-10-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
471,ASPI,2022-11-10 00:00:00-05:00,2024-06-07 00:00:00-04:00
472,ASPN,2014-06-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
473,ASPS,2009-08-06 00:00:00-04:00,2024-06-07 00:00:00-04:00
474,ASPU,2012-03-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
475,ASRE,2004-08-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
476,ASRMF,2013-09-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
477,ASRT,1997-12-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
478,ASRV,1985-01-30 00:00:00-05:00,2024-06-07 00:00:00-04:00
479,ASST,2023-02-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
480,ASTC,1995-12-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
481,ASTE,1986-06-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
482,ASTI,2022-08-24 00:00:00-04:00,2024-06-07 00:00:00-04:00
483,ASTR,2020-10-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
484,ASUR,1992-04-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
485,ASX,2000-10-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
486,ASXC,1991-08-06 00:00:00-04:00,2024-06-07 00:00:00-04:00
487,ASYS,1983-08-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
488,ATAI,2021-06-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
489,ATAO,2021-01-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
490,ATAT,2022-11-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
491,ATCC,2009-02-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
492,ATCOL,2021-05-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
493,ATDS,1998-10-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
494,ATEC,2006-06-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
495,ATEK,2022-01-28 00:00:00-05:00,2024-06-07 00:00:00-04:00
496,ATEN,2014-03-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
497,ATER,2019-06-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
498,ATEX,2015-02-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
499,ATGE,1991-06-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
500,ATGFF,2005-11-15 00:00:00-05:00,2024-06-07 00:00:00-04:00
501,ATH-PD,2020-12-15 00:00:00-05:00,2024-06-07 00:00:00-04:00
502,ATHA,2020-09-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
503,ATHE,2003-09-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
504,ATHM,2013-12-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
505,ATI,1999-11-29 00:00:00-05:00,2024-06-07 00:00:00-04:00
506,ATIF,2019-05-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
507,ATIP,2020-10-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
508,ATKR,2016-06-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
509,ATLCP,2021-06-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
510,ATLO,2000-02-15 00:00:00-05:00,2024-06-07 00:00:00-04:00
511,ATNI,1991-11-14 00:00:00-05:00,2024-06-07 00:00:00-04:00
512,ATNM,2012-12-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
513,ATO,1983-12-28 00:00:00-05:00,2024-06-07 00:00:00-04:00
514,ATOM,2016-08-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
515,ATOS,2012-11-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
516,ATR,1993-04-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
517,ATRA,2014-10-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
518,ATRC,2005-08-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
519,ATRI,1980-03-18 00:00:00-05:00,2024-06-07 00:00:00-04:00
520,ATROB,1999-06-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
521,ATRX,1993-12-07 00:00:00-05:00,2024-06-07 00:00:00-04:00
522,ATSG,2003-07-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
523,ATUS,2017-06-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
524,ATVK,2013-01-24 00:00:00-05:00,2024-06-07 00:00:00-04:00
525,ATXG,2018-03-06 00:00:00-05:00,2024-06-07 00:00:00-04:00
526,ATXI,2017-06-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
527,ATXS,2015-06-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
528,ATYG,1999-12-23 00:00:00-05:00,2024-06-07 00:00:00-04:00
529,AUBAP,2020-06-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
530,AUBN,1995-08-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
531,AUDC,1999-05-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
532,AUGG,2011-10-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
533,AUGX,2021-03-31 00:00:00-04:00,2024-06-07 00:00:00-04:00
534,AUID,2021-06-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
535,AUMN,2009-05-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
536,AUOTY,2002-05-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
537,AUPH,2014-09-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
538,AURA,2021-10-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
539,AURI,2003-04-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
540,AURX,2017-10-24 00:00:00-04:00,2024-06-07 00:00:00-04:00
541,AUSI,2021-01-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
542,AUST,2022-05-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
543,AUTL,2018-06-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
544,AUVIP,2021-07-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
545,AVA,1973-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
546,AVAH,2021-04-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
547,AVAL,2014-09-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
548,AVAV,2007-01-23 00:00:00-05:00,2024-06-07 00:00:00-04:00
549,AVB,1994-03-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
550,AVCRF,2009-06-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
551,AVD,1987-03-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
552,AVDL,1996-06-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
553,AVDX,2021-10-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
554,AVGR,2015-01-30 00:00:00-05:00,2024-06-07 00:00:00-04:00
555,AVHI,2021-11-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
556,AVIR,2020-10-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
557,AVLNF,2016-07-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
558,AVNI,2005-05-24 00:00:00-04:00,2024-06-07 00:00:00-04:00
559,AVNS,2014-10-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
560,AVNT,1999-09-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
561,AVNW,1987-05-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
562,AVO,2020-10-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
563,AVOI,2007-12-10 00:00:00-05:00,2024-06-07 00:00:00-04:00
564,AVPMF,2010-12-31 00:00:00-05:00,2024-06-07 00:00:00-04:00
565,AVRO,2018-06-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
566,AVT,1973-05-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
567,AVTE,2021-06-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
568,AVTR,2019-05-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
569,AVTX,2015-10-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
570,AVXL,2006-08-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
571,AVY,1973-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
572,AWCA,1996-10-29 00:00:00-05:00,2024-06-07 00:00:00-04:00
573,AWH,2000-10-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
574,AWI,2006-10-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
575,AWK,2008-04-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
576,AWON,2012-08-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
577,AWR,1973-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
578,AWRE,1996-08-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
579,AWX,1998-06-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
580,AX,2005-03-16 00:00:00-05:00,2024-06-07 00:00:00-04:00
581,AXAC,2022-03-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
582,AXDX,1994-04-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
583,AXGN,1986-12-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
584,AXIM,2014-09-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
585,AXL,1999-01-29 00:00:00-05:00,2024-06-07 00:00:00-04:00
586,AXNX,2018-10-31 00:00:00-04:00,2024-06-07 00:00:00-04:00
587,AXON,2001-06-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
588,AXP,1972-06-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
589,AXR,1973-05-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
590,AXREF,2007-05-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
591,AXS,2003-07-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
592,AXS-PE,2016-11-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
593,AXSM,2015-11-19 00:00:00-05:00,2024-06-07 00:00:00-04:00
594,AXTA,2014-11-12 00:00:00-05:00,2024-06-07 00:00:00-04:00
595,AXTI,1998-05-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
596,AY,2014-06-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
597,AYI,2001-12-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
598,AYRO,2003-10-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
599,AYRWF,2020-12-04 00:00:00-05:00,2024-06-07 00:00:00-04:00
600,AYTU,2008-09-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
601,AZ,2021-01-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
602,AZEK,2020-06-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
603,AZNCF,2009-02-13 00:00:00-05:00,2024-06-07 00:00:00-04:00
604,AZO,1991-04-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
605,AZPN,1994-10-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
606,AZTA,1995-02-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
607,AZUL,2017-04-11 00:00:00-04:00,2024-06-07 00:00:00-04:00
608,AZZ,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
609,B,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
610,BA,1962-01-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
611,BABAF,2019-11-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
612,BABB,2000-11-22 00:00:00-05:00,2024-06-07 00:00:00-04:00
613,BAC,1973-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
614,BACA,2021-11-18 00:00:00-05:00,2024-06-07 00:00:00-04:00
615,BAER,2021-03-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
616,BAFN,2021-01-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
617,BAH,2010-11-18 00:00:00-05:00,2024-06-07 00:00:00-04:00
618,BAK,1999-01-13 00:00:00-05:00,2024-06-07 00:00:00-04:00
619,BALL,1973-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
620,BALY,2019-03-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
621,BANC,2002-08-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
622,BAND,2017-11-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
623,BANFP,2004-03-16 00:00:00-05:00,2024-06-07 00:00:00-04:00
624,BANL,2023-03-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
625,BANR,1995-11-01 00:00:00-05:00,2024-06-07 00:00:00-04:00
626,BANT,2023-08-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
627,BANX,2013-11-07 00:00:00-05:00,2024-06-07 00:00:00-04:00
628,BAOS,2021-02-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
629,BAP,1995-10-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
630,BARK,2020-12-18 00:00:00-05:00,2024-06-07 00:00:00-04:00
631,BASA,2013-08-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
632,BASE,2021-07-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
633,BATL,2019-12-24 00:00:00-05:00,2024-06-07 00:00:00-04:00
634,BATRK,2016-04-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
635,BAX,1981-10-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
636,BB,1999-02-04 00:00:00-05:00,2024-06-07 00:00:00-04:00
637,BBAI,2021-04-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
638,BBAR,1993-11-24 00:00:00-05:00,2024-06-07 00:00:00-04:00
639,BBBT,2009-11-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
640,BBDC,2007-02-22 00:00:00-05:00,2024-06-07 00:00:00-04:00
641,BBDO,2012-03-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
642,BBGI,2000-02-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
643,BBIG,2018-05-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
644,BBIO,2019-06-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
645,BBLGW,2021-10-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
646,BBLR,2009-07-24 00:00:00-04:00,2024-06-07 00:00:00-04:00
647,BBLS,2008-01-23 00:00:00-05:00,2024-06-07 00:00:00-04:00
648,BBQ,1996-10-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
649,BBRW,2022-11-10 00:00:00-05:00,2024-06-07 00:00:00-04:00
650,BBSI,1993-06-11 00:00:00-04:00,2024-06-07 00:00:00-04:00
651,BBU,2016-06-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
652,BBUC,2022-03-07 00:00:00-05:00,2024-06-07 00:00:00-04:00
653,BBVXF,2012-05-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
654,BBW,2004-10-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
655,BBWI,1982-04-01 00:00:00-05:00,2024-06-07 00:00:00-04:00
656,BBXIB,2020-10-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
657,BBY,1985-04-18 00:00:00-05:00,2024-06-07 00:00:00-04:00
658,BC,1981-12-31 00:00:00-05:00,2024-06-07 00:00:00-04:00
659,BCAB,2020-12-16 00:00:00-05:00,2024-06-07 00:00:00-04:00
660,BCAN,2022-05-31 00:00:00-04:00,2024-06-07 00:00:00-04:00
661,BCBP,2003-10-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
662,BCC,2013-02-06 00:00:00-05:00,2024-06-07 00:00:00-04:00
663,BCDRF,2008-06-24 00:00:00-04:00,2024-06-07 00:00:00-04:00
664,BCE,1982-11-15 00:00:00-05:00,2024-06-07 00:00:00-04:00
665,BCEL,2019-06-20 00:00:00-04:00,2024-06-07 00:00:00-04:00
666,BCH,2002-08-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
667,BCHG,2020-08-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
668,BCLI,2003-10-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
669,BCLYF,2001-08-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
670,BCML,2005-11-10 00:00:00-05:00,2024-06-07 00:00:00-04:00
671,BCO,1996-01-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
672,BCOMF,2007-11-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
673,BCOV,2012-02-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
674,BCOW,2019-01-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
675,BCPC,1986-06-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
676,BCRD,2011-02-16 00:00:00-05:00,2024-06-07 00:00:00-04:00
677,BCRX,1994-03-04 00:00:00-05:00,2024-06-07 00:00:00-04:00
678,BCSF,2018-11-15 00:00:00-05:00,2024-06-07 00:00:00-04:00
679,BCTF,2000-05-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
680,BCV,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
681,BCV-PA,2016-08-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
682,BCYC,2019-05-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
683,BDC,1993-11-24 00:00:00-05:00,2024-06-07 00:00:00-04:00
